,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEPT,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMT_SEPT,BILL_AMT_AUG,BILL_AMT_JUL,BILL_AMT_JUN,BILL_AMT_MAY,BILL_AMT_APR,PAY_AMT_SEPT,PAY_AMT_AUG,PAY_AMT_JUL,PAY_AMT_JUN,PAY_AMT_MAY,PAY_AMT_APR
22893,500000.0,2,1,2,27,0,-1,0,0,0,0,8328.0,24491.0,26085.0,27644.0,28884.0,32930.0,25450.0,2000.0,2000.0,2000.0,5000.0,5000.0
13130,80000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,2741.0,9266.0,1125.0,4380.0,2210.0,1150.0,9266.0,1125.0,4401.0,2210.0,1150.0,390.0
46230,172187.7551549046,2,2,1,28,0,0,0,0,0,0,18454.936306860007,19152.61466583861,20173.79590197958,17475.115099989704,18096.083269609233,12226.083340843154,1297.6138687703494,1593.7959278828243,274.20979406284926,717.2293964353319,1236.0604336330264,437.55103098091587
27059,210000.0,1,2,1,39,-1,-1,-1,-1,0,0,600.0,169.0,497.0,15433.0,8500.0,10500.0,169.0,497.0,15436.0,170.0,2000.0,2822.0
6451,60000.0,2,1,2,23,0,0,0,0,0,-1,3517.0,3277.0,11335.0,9341.0,6451.0,3592.0,1000.0,10341.0,0.0,0.0,3592.0,3911.0
38052,30000.0,2,1,1,40,1,2,0,0,0,0,25577.46639820169,21668.36443857414,22416.076080586892,23956.011149900114,22221.667167514548,2386.7561520663676,45.29753917345292,1241.1131990745112,4773.512304132735,902.193825481087,1766.1995525291122,1011.9846084761399
46654,50000.0,1,2,1,43,2,0,0,0,0,0,30392.01899856615,30733.46536555994,30775.424582115204,30105.826816627243,29313.607822530077,29410.005587521482,1698.5932934845584,1484.2340759361878,904.4692723559949,844.7743003804993,1299.201678739214,944.5240221216711
3356,100000.0,1,2,2,27,0,0,0,0,2,0,41298.0,42448.0,44368.0,48652.0,47885.0,48850.0,2000.0,2500.0,4900.0,0.0,1763.0,2000.0
23365,280000.0,2,3,2,48,0,0,0,0,0,0,166473.0,167864.0,140466.0,142417.0,126321.0,117613.0,7750.0,5195.0,5098.0,4319.0,4209.0,4127.0
45934,366380.17191728356,1,2,1,32,0,0,0,0,0,0,227436.35141717643,227647.70020799592,216899.24673324486,193998.4721500536,196656.5260607914,196710.6701400766,10119.495616870054,9140.401473576716,8231.995088077612,7000.0,7469.426629573654,7639.006310298699
26686,50000.0,1,2,2,26,1,2,0,0,2,2,16412.0,15851.0,16889.0,19909.0,19291.0,20675.0,0.0,1294.0,3314.0,0.0,1700.0,0.0
42377,481748.6715535245,1,1,1,36,-1,-1,-1,-1,-1,0,4241.720585015991,54345.189277958125,27231.77833860014,138815.80764366945,26798.71826512327,26818.12007725492,54370.1327601683,27241.07886997873,136033.2637209149,154436.5459065638,21576.642736234597,38434.1142756896
30369,100000.0,1,2,1,29,-1,-1,-1,-2,-2,-2,2258.676863640312,2028.5016810100738,787.4222762443201,1045.192531550107,867.073912312045,282.23020653918275,2028.5016810100738,789.3038109545812,1047.074066260368,867.073912312045,282.23020653918275,3781.02391901184
43852,50000.0,1,1,1,29,0,1,2,0,0,0,15355.109800502503,16802.76189619488,16599.35156888614,17502.797662021872,17986.91401731008,18785.171061946625,1814.726775677326,360.1104458119443,1398.113465081019,882.229820369225,1292.2348264122697,460.7204790154001
19416,270000.0,2,1,1,45,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27473,150000.0,1,2,1,51,2,2,0,0,2,2,17307.0,16736.0,17491.0,24882.0,25229.0,24688.0,0.0,1329.0,7720.0,1051.0,0.0,1987.0
27472,60000.0,1,2,1,50,-1,-1,-1,-1,0,0,7888.0,13989.0,9588.0,18041.0,14458.0,12710.0,14026.0,9700.0,18064.0,4016.0,5029.0,2828.0
6902,180000.0,2,2,2,29,-2,-1,-1,-1,-1,-1,4000.0,6028.0,6028.0,3996.0,9062.0,3997.0,6028.0,6028.0,3996.0,9066.0,3997.0,6992.0
13586,80000.0,2,2,1,50,0,0,0,-1,0,-1,56602.0,14233.0,15729.0,3000.0,1500.0,1500.0,5000.0,5000.0,3000.0,0.0,1500.0,4473.0
17482,250000.0,2,2,1,33,3,2,2,-2,-2,-2,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22061,80000.0,2,1,2,28,0,0,0,0,0,0,71126.0,71009.0,69504.0,68262.0,70547.0,73040.0,4000.0,5002.0,4500.0,3000.0,3000.0,10000.0
26593,380000.0,1,1,2,32,0,0,0,0,0,0,387851.0,349973.0,689643.0,334456.0,329981.0,292421.0,13070.0,13000.0,26000.0,20095.0,11000.0,11000.0
9842,30000.0,1,2,2,25,1,2,2,2,2,2,26623.0,27703.0,26753.0,30107.0,30614.0,27190.0,1800.0,0.0,4100.0,900.0,0.0,40925.0
15874,50000.0,2,2,2,35,0,0,0,0,0,0,13517.0,14536.0,15694.0,16431.0,17056.0,17581.0,1550.0,1700.0,1300.0,900.0,800.0,800.0
31943,147957.79001638386,2,2,1,25,2,2,2,2,2,2,114266.98884345172,116176.98881509117,119231.79147973364,116758.15965152638,121944.17884509912,124354.21360793036,5273.2464026214175,6373.929294593326,918.9944926272624,8342.271806881221,4528.386718772264,0.0
20888,380000.0,1,1,2,29,-1,-1,-1,-1,-1,0,388.0,388.0,388.0,388.0,775.0,387.0,389.0,389.0,389.0,776.0,1.0,435.0
23519,350000.0,2,1,1,36,-1,-1,-1,2,-1,-1,326.0,326.0,652.0,326.0,3817.0,2802.0,326.0,652.0,0.0,3817.0,2802.0,0.0
1599,50000.0,1,1,2,33,0,0,0,0,0,0,47853.0,49474.0,47822.0,8585.0,8797.0,9001.0,2412.0,1500.0,500.0,500.0,500.0,490.0
12416,60000.0,1,2,2,27,1,2,2,2,2,2,10401.0,11770.0,10957.0,11480.0,10851.0,11365.0,2000.0,0.0,1000.0,0.0,1000.0,0.0
27636,10000.0,2,2,2,22,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
12440,150000.0,1,3,1,49,0,0,0,0,0,0,32866.0,37293.0,36772.0,4521.0,6452.0,6742.0,5028.0,3000.0,3000.0,2000.0,378.0,3306.0
10237,140000.0,1,2,1,41,0,0,2,2,2,2,57607.0,60676.0,64072.0,62444.0,67411.0,71144.0,4000.0,5000.0,0.0,6000.0,5000.0,0.0
16072,50000.0,2,3,2,40,0,0,0,0,0,0,19824.0,29311.0,30862.0,26614.0,15571.0,14971.0,15000.0,10000.0,5000.0,1500.0,800.0,2000.0
2785,50000.0,2,2,1,49,0,0,0,0,-1,-1,49467.0,41877.0,20082.0,5329.0,3990.0,2088.0,1472.0,1000.0,107.0,3990.0,2088.0,1470.0
10621,20000.0,2,1,2,24,0,0,0,0,0,0,24146.0,25374.0,19075.0,18907.0,18507.0,20046.0,2024.0,2000.0,1005.0,1188.0,2002.0,1015.0
37420,57322.04026835241,1,2,1,32,0,0,0,0,0,0,48929.09628991045,36782.36116523657,35321.32302285798,17194.78663623842,17777.739055032383,19092.9328053593,1949.1119140931487,2160.6775838988556,988.0940349136974,860.1490308744691,1732.2040268352407,852.7316402776472
43619,40000.0,2,2,2,25,2,2,2,1,1,1,5902.988904498466,9836.274294978879,9619.466413401706,10522.469802070906,10720.607400364876,10579.824688154764,4212.373169228996,90.64822904853575,1090.6482290485358,499.7130519533893,181.2964580970715,2000.5738960932213
41686,50000.0,1,2,1,30,1,0,0,0,0,0,30632.13802421801,30635.411574064412,27596.145151274526,17683.208644645903,17905.290649439536,17847.950343494937,1578.832982398318,1571.2583011509637,615.6204734227161,1020.3927157516738,702.7967697800469,691.288243028002
40302,50000.0,1,2,1,40,3,2,1,0,0,0,50051.229958570635,48963.5400513543,48814.073392038044,49647.43127864976,49268.478206077605,48904.93872182196,0.0,930.278351001775,2930.2783510017753,689.9072163327417,1252.7256186888155,2000.0
25973,50000.0,2,2,1,33,0,0,0,0,-1,0,39554.0,38600.0,23711.0,8663.0,19596.0,20082.0,5000.0,5038.0,3000.0,20130.0,1000.0,1000.0
20290,50000.0,2,1,2,52,2,0,0,0,-2,-1,6379.0,3257.0,4166.0,0.0,0.0,318.0,1091.0,1000.0,0.0,0.0,318.0,0.0
39494,193477.77024238266,1,1,2,25,0,0,0,0,0,0,104491.89821224462,107244.11396709426,110219.76619287014,107468.76280194234,89575.45949843395,73369.33511662707,5554.389529397474,6827.854889572258,3369.4425605956662,3571.0212152793974,3941.4421103387067,6738.8851211913325
12211,60000.0,1,2,1,40,0,0,0,0,0,0,18875.0,20064.0,21227.0,22564.0,24191.0,25778.0,1500.0,1500.0,2000.0,2000.0,2000.0,2000.0
43816,50000.0,1,1,2,25,0,0,0,0,2,2,777.5941870149232,777.5941870149232,777.5941870149232,1498.637817950613,1141.4950822239953,1414.9406120525264,273.4455298285312,273.4455298285312,994.4891607642211,0.0,546.8910596570624,0.0
18230,300000.0,1,3,1,56,0,0,0,0,0,-1,110350.0,102556.0,103834.0,99368.0,101600.0,560.0,4052.0,6122.0,1987.0,2232.0,560.0,0.0
37965,30000.0,1,2,2,25,1,2,2,2,2,2,14630.05998536103,14712.809452292206,14186.661575693994,15696.922294239848,15212.63703113121,16254.387005746981,607.3938299106411,0.0,1932.0213863232498,0.0,1444.0633466744002,0.0
28208,370000.0,2,2,2,38,0,0,0,0,0,0,75823.0,63617.0,65585.0,67223.0,62201.0,64356.0,5000.0,3000.0,3003.0,3000.0,3500.0,60000.0
33364,50000.0,1,1,2,24,1,-1,-1,-2,-2,-2,-430.53377360072295,-124.18164864806272,-430.53377360072295,-1759.784028060501,-1986.892111737046,-1986.892111737046,306.35212495266023,0.0,0.0,0.0,0.0,0.0
35810,252850.24885552528,1,1,1,30,0,0,0,0,0,0,178410.9772408281,179102.9420903864,185363.51243472684,189463.6368544401,193813.8975909612,197042.38605604117,7142.512442776265,9529.708938838327,10003.847835954959,9529.708938838327,7328.502488555253,7857.487557223735
40388,50000.0,1,2,1,47,0,1,1,0,0,0,50692.54675426944,50524.78519111813,49358.5555122185,49854.6504562963,19668.574135919578,19200.260711694595,2328.597538688921,227.10735317168883,2245.9106552984217,960.507988910354,966.0527125303903,1000.0
39583,85617.09236246608,1,1,2,35,2,0,0,0,0,0,93294.14038904876,85674.51039779543,86770.06278648456,82784.95080560396,70251.45096170974,67414.6667426483,1685.1277087398225,6034.017673136874,1965.9823268631262,3595.726909383481,1965.9823268631262,2749.2976831330593
41737,83982.36575689269,2,2,1,45,0,0,0,0,0,-1,77769.34689214322,36464.41980241302,17494.199251452737,10317.75909769758,-173.79133153771443,55478.079728626006,1380.0881712155367,1400.440856077683,800.8817121553661,0.0,56230.19949281987,2098.2365756892677
31559,250000.0,1,2,1,42,2,1,1,1,0,0,29230.27829581196,29234.949653869866,32586.14299223624,33083.262816349874,34059.180183462035,35810.2384736053,779.8411197375108,4025.1986003281118,1208.7537355931418,1830.2383203937338,2305.0397200656225,4644.563079278155
8565,180000.0,1,1,2,40,0,0,0,0,0,0,93648.0,92017.0,87173.0,83205.0,84996.0,89723.0,4246.0,3000.0,3100.0,3200.0,7500.0,2916.0
41769,148062.69788556884,1,1,1,32,0,0,1,1,1,0,53093.447758209826,56875.4821327477,55237.91646021065,56115.0368449235,56254.05977417769,20674.310924241632,5642.35812854349,474.6390180356366,2017.8583903481185,547.0792948015503,1160.0211546520145,1292.7968415682622
5770,180000.0,1,2,1,38,1,2,2,0,0,0,2826.0,4612.0,4571.0,5071.0,5195.0,0.0,2000.0,200.0,500.0,124.0,0.0,0.0
23244,160000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,661.0,2881.0,362.0,20680.0,7429.0,527.0,2881.0,362.0,20680.0,7429.0,527.0,0.0
7472,90000.0,2,2,1,33,0,0,2,0,0,0,26772.0,70398.0,56266.0,47804.0,44230.0,48144.0,56388.0,112.0,1779.0,1786.0,5414.0,2418.0
12733,80000.0,1,2,2,24,0,0,0,0,0,0,35926.0,32813.0,22638.0,18805.0,6058.0,0.0,5041.0,4238.0,5051.0,3118.0,0.0,0.0
23169,320000.0,2,2,1,37,2,2,2,2,2,2,289260.0,297888.0,304025.0,308421.0,315291.0,310339.0,14500.0,12001.0,10500.0,13000.0,1.0,120021.0
29450,200000.0,1,1,2,30,1,-1,-1,-1,-1,-1,0.0,1870.0,1000.0,0.0,1275.0,543.0,1870.0,1000.0,0.0,1275.0,543.0,0.0
39120,30000.0,2,2,1,42,1,0,0,0,0,2,10026.783810766494,10689.957561409092,11771.933192856635,13046.909280447506,13750.38294638791,13435.014377855032,1136.3087548777091,1258.5831505055376,1483.6414221645475,1221.338661705293,40.50127053294985,1263.8536151190847
35396,10000.0,1,1,1,28,0,0,0,0,0,0,6940.868241749489,7935.21698064308,9300.958010894816,10006.171705230576,9964.26680280834,8643.498987069059,1390.6285436058645,1802.6119362174443,1144.2895203088858,352.5353285646347,397.5553818489591,2365.1261106409024
28505,50000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,7390.0,2157.0,4204.0,390.0,390.0,540.0,2157.0,4204.0,390.0,390.0,540.0,540.0
14013,150000.0,1,2,1,37,0,0,0,0,0,0,27707.0,28434.0,29356.0,30777.0,32193.0,32589.0,1477.0,1489.0,2000.0,2000.0,1169.0,1194.0
43365,30000.0,1,2,1,36,1,1,1,2,0,0,12837.166759320236,13429.779881167187,14329.816270823718,14888.315307155803,15386.327034269374,16255.61312184695,1104.6369189276986,1418.547675710795,1104.6369189276986,790.7261621446025,1104.6369189276986,1209.2738378553975
3840,240000.0,2,1,1,54,0,0,0,0,2,0,60381.0,64395.0,66323.0,70422.0,69170.0,71018.0,5000.0,3000.0,5200.0,0.0,3000.0,5400.0
42584,120000.0,1,2,1,32,1,2,0,0,0,0,61249.24839072571,59555.61337743258,61897.60453452918,62891.01142029272,63948.807419310586,66783.9676320007,0.0,3855.1558345896165,2743.453249623115,3000.0,4429.896110273588,712.6298621580138
7217,60000.0,2,3,1,47,0,0,0,0,0,0,59098.0,23100.0,17708.0,10148.0,9284.0,2241.0,1392.0,1000.0,203.0,186.0,347.0,17971.0
10940,270000.0,2,1,1,36,-2,-2,-2,-2,-2,-2,3291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34949,60000.0,2,2,1,25,1,2,0,0,0,0,27177.168915396458,26031.392573177556,27549.328341576995,27257.58941964473,28461.263532212135,28419.932664947137,0.0,2317.520208211765,768.3632719474294,1652.4610279872127,1100.6841080040153,1181.4616772951151
37395,20000.0,2,2,1,43,1,1,1,1,2,2,13669.757995637387,14645.929940515864,15642.301916722208,16181.532414641259,15626.693454416009,16843.774419003872,1505.8846727208004,1530.8202881387701,1035.7744190038716,0.0,1624.4944691284632,116.59007828085882
13998,140000.0,2,1,2,32,-2,-1,0,0,0,0,0.0,10626.0,11579.0,10165.0,13067.0,92743.0,10626.0,1154.0,1000.0,3067.0,80000.0,3015.0
15074,50000.0,1,2,2,33,0,0,0,0,0,0,45853.0,44206.0,34713.0,19474.0,19508.0,19837.0,5435.0,2109.0,1576.0,1000.0,2000.0,1000.0
36559,50000.0,2,1,2,25,1,2,2,2,2,2,36497.942055059,36518.83018836833,38546.326478091876,38422.35723864741,41097.024055236645,41034.52615623656,895.7167124011231,2774.282393556358,801.4307426746891,3365.0812849436343,754.2877578114721,2642.8507568391497
25642,30000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,326.0,326.0,833.0,326.0,802.0,802.0,326.0,833.0,326.0,802.0,326.0,0.0
9018,360000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,1041.0,5792.0,1358.0,5209.0,697.0,-4.0,5821.0,1367.0,5220.0,700.0,0.0,934.0
35685,450000.0,1,1,1,37,-1,0,-1,-1,-1,-1,2882.688030544573,191.59795557125446,120.49467186025214,73.0078359532613,442.9988515494412,0.0,0.0,120.49467186025214,73.0078359532613,625.8358668063044,0.0,0.0
9936,50000.0,1,3,1,48,0,0,0,0,0,0,10420.0,8451.0,9641.0,9468.0,9294.0,9263.0,1310.0,1500.0,500.0,500.0,500.0,200.0
43002,30000.0,1,1,1,47,0,0,0,1,1,1,25221.49996093898,26943.736259128877,28439.10509327719,28852.451377770383,32610.00575533961,29378.672290812516,2219.2649937948036,2217.9572502930455,2391.021374853477,1826.9358754395682,1776.3515898883206,1374.3658002344364
4976,210000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480,140000.0,2,1,2,30,0,0,0,0,0,0,4975.0,5445.0,6455.0,6847.0,8075.0,8592.0,1200.0,1108.0,500.0,1500.0,650.0,0.0
37772,50000.0,1,2,1,33,0,0,0,0,1,1,13323.220234010525,14597.925289234025,15448.615918081408,16781.72113904994,16788.945854734615,18894.376530682202,2000.0,1402.9436138975404,1644.7097822360647,388.225544409838,2524.072715267318,388.225544409838
13143,100000.0,1,1,2,26,0,0,0,0,0,0,50848.0,51118.0,48443.0,50352.0,51399.0,53078.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
25242,40000.0,2,1,2,26,-1,-1,-1,0,0,-1,1216.0,776.0,4059.0,13522.0,16416.0,807.0,776.0,4385.0,10000.0,5000.0,807.0,657.0
20519,50000.0,1,1,2,26,0,0,0,0,0,0,43226.0,19278.0,18403.0,19369.0,20094.0,17934.0,1300.0,1300.0,1300.0,1000.0,1000.0,1000.0
42330,20000.0,2,2,1,38,0,0,0,0,0,0,17119.34395128651,17941.459459050737,18590.63960937365,18584.328069347,19129.65090470118,19507.26682613634,1406.3456059702703,1413.653566687851,720.4269578103531,900.9650167339819,793.5581675530505,737.203838261405
17404,130000.0,2,2,1,48,0,0,0,0,-1,-1,23575.0,17719.0,12167.0,6500.0,6788.0,6887.0,1300.0,1200.0,1000.0,6788.0,6900.0,13041.0
5168,230000.0,2,4,1,32,-1,-1,-1,-1,-2,-2,11000.0,0.0,8100.0,-2900.0,-2900.0,-2900.0,0.0,8100.0,0.0,0.0,0.0,110256.0
27945,160000.0,2,1,2,27,-1,-1,-1,-1,0,-1,288.0,451.0,1665.0,330.0,165.0,794.0,451.0,1680.0,330.0,0.0,794.0,2349.0
33353,166947.70955350166,1,2,1,43,1,1,1,1,1,2,28035.799019836388,28279.381307137177,15658.199665220867,15037.764208077911,14945.355221617618,6900.443373009615,3158.5593231321136,316.21729025722965,830.7729874679735,152.6145223249178,560.6801609675827,305.2290446498356
33094,20000.0,1,1,2,23,0,1,1,3,2,1,17059.90167966101,16749.618919946875,23709.427071047365,20563.335691196553,19976.674751220587,19454.442945427516,213.3128288009159,4292.8687107829355,379.5960575512363,131.68288014166785,167.9628573235559,1167.962857323556
11174,50000.0,2,1,1,34,-2,-2,-2,-2,-2,-2,51400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42799,104098.12518651733,1,2,2,25,0,0,0,0,0,1,49863.36846299106,39298.447384213956,39799.30873918199,39965.592909354535,41857.79029438722,40666.470215158566,2017.4228152045011,1974.3102509698901,1707.3651344377763,3415.590112055698,1233.5356811417134,1828.2713183379922
43268,133833.61881737766,1,2,1,46,2,2,2,2,2,2,67433.94930869598,70801.68269966691,70315.39012171127,73695.41428594606,72364.59862967659,76561.83454411016,4718.267672003135,1226.7580215608557,4773.241978439144,460.0342580853209,5424.9571773933485,1150.0856452133023
838,420000.0,1,2,1,34,0,0,0,0,0,0,88948.0,79783.0,80575.0,92982.0,98502.0,103200.0,30000.0,10575.0,15000.0,10000.0,10000.0,20000.0
31389,50000.0,1,1,1,28,0,0,0,0,0,0,5720.442583304212,6362.921941983186,4709.323169048162,5288.905964267447,5230.205727864504,3995.0033850222835,929.80169987086,1358.0468109022077,870.6008425757117,104.4721011090854,129.39915742428832,129.39915742428832
13597,30000.0,1,2,2,25,0,0,0,2,0,0,7298.0,8322.0,9826.0,9519.0,10362.0,11187.0,1147.0,1651.0,0.0,1000.0,1000.0,1000.0
33375,195583.6201281351,2,2,1,44,2,0,0,0,0,0,177021.3662729313,176487.34597247737,166061.2190751346,163721.53290642143,163777.48229941336,149553.94895344268,6807.577434596483,6796.974332594591,5779.181006406756,6000.0,6220.818993593244,6000.0
44293,50000.0,1,3,1,46,-1,-1,0,0,0,-1,928.6008532771571,1789.171236982805,609.0615476016632,647.2699570670694,468.9640462285065,430.75563676310014,1789.171236982805,290.6581353899435,468.9640462285065,290.6581353899435,430.75563676310014,570.8531381362568
45006,20000.0,1,2,1,34,2,2,1,1,1,1,17729.190902535287,16827.17280614225,19056.785983532074,18634.21228904353,20169.446595314632,19517.968413678973,0.0,2784.789095565603,153.36906903239628,1696.6320825838661,64.99014300247791,1537.061733121723
45819,280000.0,1,2,1,38,2,2,2,2,2,2,189209.64270328142,191767.18441122727,196558.30122433632,193185.58052212186,203368.99147272034,206222.35069804345,6898.127555244124,9377.340555944846,1101.8724447558761,13535.861610838609,6294.541394160263,7568.867027797242
4419,450000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,108.0,-58.0,14276.0,1346.0,1448.0,4005.0,0.0,14500.0,1346.0,1448.0,4005.0,166.0
24046,130000.0,1,2,2,25,0,0,0,0,0,0,39074.0,39767.0,38680.0,5654.0,1938.0,522.0,1766.0,1521.0,3100.0,0.0,10.0,0.0
6278,20000.0,2,3,2,54,0,0,2,2,2,0,9777.0,10140.0,9360.0,9833.0,9153.0,9116.0,2000.0,1000.0,1000.0,0.0,500.0,500.0
13867,380000.0,2,1,1,31,0,0,0,0,2,0,225905.0,225515.0,227387.0,197959.0,194710.0,199300.0,11000.0,9000.0,15000.0,0.0,8000.0,8000.0
19832,150000.0,2,2,2,38,0,0,0,0,0,0,26495.0,24906.0,6763.0,6581.0,6733.0,6882.0,1291.0,1101.0,1098.0,250.0,247.0,300.0
34640,50000.0,1,2,1,29,0,0,0,0,0,0,32771.64778999609,32254.082074424252,28569.11442911426,19137.45767362756,18891.54357550959,19408.381260343634,1522.4869454978646,928.0785485433935,719.8345219680094,1607.8105482232081,816.759579351813,939.6631612651089
17453,320000.0,2,1,1,36,-1,2,0,0,0,0,7868.0,6728.0,13355.0,16876.0,20443.0,24101.0,0.0,8000.0,5000.0,5000.0,5000.0,11906.0
14379,160000.0,1,3,2,35,0,0,0,0,0,0,38486.0,39217.0,40537.0,41030.0,41891.0,43196.0,1652.0,1972.0,1465.0,1519.0,2000.0,1592.0
34882,200000.0,1,1,2,34,0,0,0,1,2,2,155112.6219526069,161046.90445518025,171780.67638572966,159650.88550963544,135644.04421061138,120836.16357897839,10000.0,13878.124540469173,3365.6263785924857,7756.2490809383435,2243.7509190616565,8531.873989032178
18737,50000.0,2,2,1,25,0,0,0,-1,-1,-1,9587.0,6583.0,3243.0,1691.0,-1889.0,2720.0,1200.0,1000.0,1700.0,0.0,5679.0,1600.0
39373,10000.0,1,2,1,40,0,0,2,0,0,2,7089.586871763305,9110.330258522028,8560.297922939792,8771.992296283894,9398.705018368773,8647.663408289092,2310.5682727048875,254.99239641094906,491.9048143522673,795.1919921403313,50.99847928218981,501.4900152071781
29527,180000.0,1,2,2,39,-1,-1,-1,-1,-1,-1,715.0,4637.0,969.0,21365.0,9707.0,3837.0,4637.0,1595.0,21365.0,9707.0,3837.0,5328.0
15769,30000.0,2,2,2,24,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10238,50000.0,1,1,1,49,0,0,0,0,0,0,50430.0,46924.0,48351.0,28442.0,29481.0,30232.0,2500.0,2500.0,1500.0,1500.0,1256.0,1018.0
28677,500000.0,2,1,2,29,0,0,0,0,0,0,70287.0,73487.0,77282.0,80977.0,84609.0,88073.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
24733,90000.0,1,1,1,34,0,0,0,-2,-2,-2,106339.0,90500.0,0.0,0.0,0.0,0.0,20585.0,0.0,0.0,0.0,0.0,0.0
1968,70000.0,1,1,2,30,2,2,0,0,0,0,34985.0,34146.0,35271.0,35986.0,36905.0,37641.0,0.0,2000.0,1300.0,1500.0,1500.0,1576.0
18972,100000.0,2,1,2,28,3,2,0,0,2,0,49961.0,48856.0,49899.0,53407.0,51951.0,53195.0,0.0,1831.0,4339.0,0.0,2083.0,1939.0
38314,186622.80477850462,2,1,2,33,2,2,2,2,2,2,74508.76724270887,77545.98446115546,77457.12743770944,81696.61435571813,83677.36439400571,82275.66481390622,4334.429880537385,2006.5792832243055,5633.771952214954,3334.429880537384,0.0,4160.306692883171
32846,100000.0,1,1,2,27,-1,0,-1,1,0,0,224.22280430285127,705.0660703911415,983.9474948995286,531.4329213461368,962.4575144755637,508.189199860111,1000.0,1017.2685750786876,112.82400832592452,939.6588806687706,54.365972923891036,753.2335716783732
8684,150000.0,2,3,2,34,-2,-2,-2,-2,-2,-1,1464.0,1576.0,264.0,330.0,1350.0,386.0,1586.0,264.0,330.0,1350.0,386.0,1259.0
7269,260000.0,2,1,1,42,0,-1,-1,0,-1,-1,8606.0,3856.0,12996.0,8788.0,15104.0,16764.0,3856.0,13000.0,0.0,15104.0,16764.0,9118.0
27740,50000.0,2,1,2,25,0,0,0,0,0,0,50051.0,46768.0,48124.0,48171.0,19401.0,19412.0,1754.0,2500.0,1781.0,2000.0,695.0,1000.0
37088,70000.0,1,2,1,31,0,0,0,0,0,2,17452.02923205453,18823.279442442225,19818.22195915489,21094.676155354784,22310.101119500152,23566.160140692973,1668.776224397742,1331.223775602258,1612.517482931828,1597.4685307227096,1745.0069931727312,123.7692312250108
7304,180000.0,2,2,1,37,0,0,0,0,0,0,78089.0,75159.0,76602.0,76896.0,78588.0,77770.0,3333.0,3310.0,2900.0,3040.0,3500.0,2300.0
35708,200000.0,1,2,1,28,3,2,2,4,4,4,2489.66490386332,2489.66490386332,2489.66490386332,2489.66490386332,2489.66490386332,2489.66490386332,0.0,0.0,0.0,0.0,0.0,0.0
8432,150000.0,2,1,2,27,0,0,0,0,0,2,138066.0,140522.0,138722.0,130494.0,147851.0,145535.0,5767.0,6100.0,30000.0,19227.0,0.0,2606.0
45031,200000.0,2,1,1,43,0,-1,-1,-1,-1,-1,7608.9361416435,546.2910294328104,133.7855582284434,469.2629807558279,7756.0592769201885,11560.466876184446,551.5613696054461,133.7855582284434,469.2629807558279,7756.0592769201885,11560.466876184446,0.0
10592,80000.0,1,2,2,26,0,0,0,-2,-2,-2,5844.0,6700.0,0.0,0.0,0.0,0.0,1067.0,0.0,0.0,0.0,0.0,0.0
6827,60000.0,2,1,2,24,2,2,2,2,2,3,37356.0,41624.0,40655.0,43974.0,46625.0,45590.0,5200.0,0.0,4000.0,3500.0,0.0,0.0
33995,60000.0,2,2,1,54,0,0,2,0,0,0,44038.87030430507,46364.50638236087,45629.59799696054,48165.217247844965,49050.02381099071,50420.06681376198,3362.7639040650183,290.41304930842944,3365.989469266863,1743.5301727392361,2221.0260037546286,4621.824916312259
7995,170000.0,2,2,2,38,0,0,0,0,0,0,151050.0,148362.0,142223.0,126060.0,123978.0,120689.0,6000.0,5012.0,5000.0,5000.0,5000.0,5000.0
